movie_title,title_year,movie_imdb_link,actor_2_name,actor_2_facebook_likes,movie_actor_index
Ladder 49,2004.0,http://www.imdb.com/title/tt0349710/?ref_=fn_tt_tt_1,Jay Hernandez,1000.0,2
Lady Vengeance,2005.0,http://www.imdb.com/title/tt0451094/?ref_=fn_tt_tt_1,Yeong-ae Lee,126.0,2
Lady in White,1988.0,http://www.imdb.com/title/tt0095484/?ref_=fn_tt_tt_1,Lukas Haas,733.0,2
Lady in the Water,2006.0,http://www.imdb.com/title/tt0452637/?ref_=fn_tt_tt_1,Freddy Rodríguez,579.0,2
Ladyhawke,1985.0,http://www.imdb.com/title/tt0089457/?ref_=fn_tt_tt_1,John Wood,92.0,2
Lage Raho Munna Bhai,2006.0,http://www.imdb.com/title/tt0456144/?ref_=fn_tt_tt_1,Sanjay Dutt,426.0,2
Lake Mungo,2008.0,http://www.imdb.com/title/tt0816556/?ref_=fn_tt_tt_1,Rosie Traynor,5.0,2
Lake Placid,1999.0,http://www.imdb.com/title/tt0139414/?ref_=fn_tt_tt_1,Bridget Fonda,888.0,2
Lake of Fire,2006.0,http://www.imdb.com/title/tt0841119/?ref_=fn_tt_tt_1,Pat Buchanan,2.0,2
Lakeview Terrace,2008.0,http://www.imdb.com/title/tt0947802/?ref_=fn_tt_tt_1,Justin Chambers,931.0,2
Land of the Dead,2005.0,http://www.imdb.com/title/tt0418819/?ref_=fn_tt_tt_1,Shawn Roberts,529.0,2
Land of the Lost,2009.0,http://www.imdb.com/title/tt0457400/?ref_=fn_tt_tt_1,Anna Friel,735.0,2
Lara Croft Tomb Raider: The Cradle of Life,2003.0,http://www.imdb.com/title/tt0325703/?ref_=fn_tt_tt_1,Angelina Jolie Pitt,11000.0,2
Lara Croft: Tomb Raider,2001.0,http://www.imdb.com/title/tt0146316/?ref_=fn_tt_tt_1,Noah Taylor,509.0,2
Larry Crowne,2011.0,http://www.imdb.com/title/tt1583420/?ref_=fn_tt_tt_1,Rob Riggle,839.0,2
Larry the Cable Guy: Health Inspector,2006.0,http://www.imdb.com/title/tt0462395/?ref_=fn_tt_tt_1,Larry the Cable Guy,400.0,2
Lars and the Real Girl,2007.0,http://www.imdb.com/title/tt0805564/?ref_=fn_tt_tt_1,Kelli Garner,730.0,2
Last Action Hero,1993.0,http://www.imdb.com/title/tt0107362/?ref_=fn_tt_tt_1,Tom Noonan,442.0,2
Last Holiday,2006.0,http://www.imdb.com/title/tt0408985/?ref_=fn_tt_tt_1,Alicia Witt,976.0,2
Last Man Standing,,http://www.imdb.com/title/tt1828327/?ref_=fn_tt_tt_1,Kaitlyn Dever,363.0,2
Last Orders,2001.0,http://www.imdb.com/title/tt0253200/?ref_=fn_tt_tt_1,Ray Winstone,1000.0,2
Last Vegas,2013.0,http://www.imdb.com/title/tt1204975/?ref_=fn_tt_tt_1,Morgan Freeman,11000.0,2
Latter Days,2003.0,http://www.imdb.com/title/tt0345551/?ref_=fn_tt_tt_1,Rob McElhenney,813.0,2
Law Abiding Citizen,2009.0,http://www.imdb.com/title/tt1197624/?ref_=fn_tt_tt_1,Leslie Bibb,1000.0,2
Lawrence of Arabia,1962.0,http://www.imdb.com/title/tt0056172/?ref_=fn_tt_tt_1,José Ferrer,202.0,2
Laws of Attraction,2004.0,http://www.imdb.com/title/tt0323033/?ref_=fn_tt_tt_1,Mike Doyle,160.0,2
Layer Cake,2004.0,http://www.imdb.com/title/tt0375912/?ref_=fn_tt_tt_1,Sally Hawkins,594.0,2
Le Havre,2011.0,http://www.imdb.com/title/tt1508675/?ref_=fn_tt_tt_1,Kati Outinen,67.0,2
Leap Year,2010.0,http://www.imdb.com/title/tt1216492/?ref_=fn_tt_tt_1,Kaitlin Olson,547.0,2
Leatherheads,2008.0,http://www.imdb.com/title/tt0379865/?ref_=fn_tt_tt_1,Malcolm Goodwin,117.0,2
Leaving Las Vegas,1995.0,http://www.imdb.com/title/tt0113627/?ref_=fn_tt_tt_1,Valeria Golino,898.0,2
Lee Daniels' The Butler,2013.0,http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1,David Oyelowo,1000.0,2
Left Behind,2014.0,http://www.imdb.com/title/tt2467046/?ref_=fn_tt_tt_1,Lea Thompson,1000.0,2
Legal Eagles,1986.0,http://www.imdb.com/title/tt0091396/?ref_=fn_tt_tt_1,Debra Winger,568.0,2
Legally Blonde,2001.0,http://www.imdb.com/title/tt0250494/?ref_=fn_tt_tt_1,Raquel Welch,788.0,2
"Legally Blonde 2: Red, White & Blonde",2003.0,http://www.imdb.com/title/tt0333780/?ref_=fn_tt_tt_1,Bruce McGill,655.0,2
Legend,2015.0,http://www.imdb.com/title/tt3569230/?ref_=fn_tt_tt_1,Paul Anderson,154.0,2
Legend of Kung Fu Rabbit,2011.0,http://www.imdb.com/title/tt1876517/?ref_=fn_tt_tt_1,Tom Arnold,618.0,2
Legend of the Guardians: The Owls of Ga'Hoole,2010.0,http://www.imdb.com/title/tt1219342/?ref_=fn_tt_tt_1,Richard Roxburgh,653.0,2
Legends of Oz: Dorothy's Return,2013.0,http://www.imdb.com/title/tt0884726/?ref_=fn_tt_tt_1,Oliver Platt,1000.0,2
Legends of the Fall,1994.0,http://www.imdb.com/title/tt0110322/?ref_=fn_tt_tt_1,Brad Pitt,11000.0,2
Legion,2010.0,http://www.imdb.com/title/tt1038686/?ref_=fn_tt_tt_1,Kate Walsh,850.0,2
Les Misérables,2012.0,http://www.imdb.com/title/tt1707386/?ref_=fn_tt_tt_1,Eddie Redmayne,13000.0,2
Les couloirs du temps: Les visiteurs II,1998.0,http://www.imdb.com/title/tt0120882/?ref_=fn_tt_tt_1,Philippe Nahon,56.0,2
Les visiteurs,1993.0,http://www.imdb.com/title/tt0108500/?ref_=fn_tt_tt_1,Isabelle Nanty,54.0,2
Let Me In,2010.0,http://www.imdb.com/title/tt1228987/?ref_=fn_tt_tt_1,Dylan Minnette,1000.0,2
Let's Be Cops,2014.0,http://www.imdb.com/title/tt1924435/?ref_=fn_tt_tt_1,Damon Wayans Jr.,756.0,2
Let's Go to Prison,2006.0,http://www.imdb.com/title/tt0454987/?ref_=fn_tt_tt_1,Chi McBride,466.0,2
Let's Kill Ward's Wife,2014.0,http://www.imdb.com/title/tt2980708/?ref_=fn_tt_tt_1,Greg Grunberg,833.0,2
Lethal Weapon 3,1992.0,http://www.imdb.com/title/tt0104714/?ref_=fn_tt_tt_1,Nick Chinlund,277.0,2
Lethal Weapon 4,1998.0,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1,Rene Russo,808.0,2
Letters from Iwo Jima,2006.0,http://www.imdb.com/title/tt0498380/?ref_=fn_tt_tt_1,Kazunari Ninomiya,85.0,2
Letters to God,2010.0,http://www.imdb.com/title/tt1462054/?ref_=fn_tt_tt_1,Michael Bolten,399.0,2
Letters to Juliet,2010.0,http://www.imdb.com/title/tt0892318/?ref_=fn_tt_tt_1,Marcia DeBonis,60.0,2
Liar Liar,1997.0,http://www.imdb.com/title/tt0119528/?ref_=fn_tt_tt_1,Swoosie Kurtz,418.0,2
Licence to Kill,1989.0,http://www.imdb.com/title/tt0097742/?ref_=fn_tt_tt_1,Talisa Soto,349.0,2
License to Wed,2007.0,http://www.imdb.com/title/tt0762114/?ref_=fn_tt_tt_1,Christine Taylor,838.0,2
Lies in Plain Sight,2010.0,http://www.imdb.com/title/tt1675312/?ref_=fn_tt_tt_1,Martha Higareda,718.0,2
Life,,http://www.imdb.com/title/tt0874936/?ref_=fn_tt_tt_1,Brent Sexton,130.0,2
Life During Wartime,2009.0,http://www.imdb.com/title/tt0808526/?ref_=fn_tt_tt_1,Shirley Henderson,887.0,2
Life as a House,2001.0,http://www.imdb.com/title/tt0264796/?ref_=fn_tt_tt_1,Hayden Christensen,4000.0,2
Life of Pi,2012.0,http://www.imdb.com/title/tt0454876/?ref_=fn_tt_tt_1,Rafe Spall,358.0,2
Life or Something Like It,2002.0,http://www.imdb.com/title/tt0282687/?ref_=fn_tt_tt_1,Stockard Channing,944.0,2
Lifeforce,1985.0,http://www.imdb.com/title/tt0089489/?ref_=fn_tt_tt_1,Steve Railsback,246.0,2
Light It Up,1999.0,http://www.imdb.com/title/tt0172726/?ref_=fn_tt_tt_1,Vanessa Williams,1000.0,2
Light Sleeper,1992.0,http://www.imdb.com/title/tt0102307/?ref_=fn_tt_tt_1,Jane Adams,280.0,2
Light from the Darkroom,2014.0,http://www.imdb.com/title/tt3130704/?ref_=fn_tt_tt_1,Steven Michael Quezada,412.0,2
Lights Out,2016.0,http://www.imdb.com/title/tt4786282/?ref_=fn_tt_tt_1,Amiah Miller,509.0,2
Like Crazy,2011.0,http://www.imdb.com/title/tt1758692/?ref_=fn_tt_tt_1,Charlie Bewley,487.0,2
Like Mike,2002.0,http://www.imdb.com/title/tt0308506/?ref_=fn_tt_tt_1,Robert Forster,889.0,2
Lilo & Stitch,2002.0,http://www.imdb.com/title/tt0275847/?ref_=fn_tt_tt_1,Jason Scott Lee,533.0,2
Lilya 4-Ever,2002.0,http://www.imdb.com/title/tt0300140/?ref_=fn_tt_tt_1,Artyom Bogucharskiy,2.0,2
Lilyhammer,,http://www.imdb.com/title/tt1958961/?ref_=fn_tt_tt_1,Trond Fausa,57.0,2
Limbo,1999.0,http://www.imdb.com/title/tt0164085/?ref_=fn_tt_tt_1,Casey Siemaszko,107.0,2
Limitless,,http://www.imdb.com/title/tt4422836/?ref_=fn_tt_tt_1,Mary Elizabeth Mastrantonio,638.0,2
Lincoln,2012.0,http://www.imdb.com/title/tt0443272/?ref_=fn_tt_tt_1,Hal Holbrook,826.0,2
Lion of the Desert,1980.0,http://www.imdb.com/title/tt0081059/?ref_=fn_tt_tt_1,Rod Steiger,279.0,2
Lions for Lambs,2007.0,http://www.imdb.com/title/tt0891527/?ref_=fn_tt_tt_1,Tom Cruise,10000.0,2
Lisa Picard Is Famous,2000.0,http://www.imdb.com/title/tt0233699/?ref_=fn_tt_tt_1,Fisher Stevens,922.0,2
Listening,2014.0,http://www.imdb.com/title/tt3153582/?ref_=fn_tt_tt_1,Kalim Chandler,134.0,2
Little Big Top,2006.0,http://www.imdb.com/title/tt0469690/?ref_=fn_tt_tt_1,Jacob Zachar,185.0,2
Little Black Book,2004.0,http://www.imdb.com/title/tt0361841/?ref_=fn_tt_tt_1,Kevin Sussman,681.0,2
Little Boy,2015.0,http://www.imdb.com/title/tt1810683/?ref_=fn_tt_tt_1,Cary-Hiroyuki Tagawa,1000.0,2
Little Children,2006.0,http://www.imdb.com/title/tt0404203/?ref_=fn_tt_tt_1,Noah Emmerich,617.0,2
Little Fockers,2010.0,http://www.imdb.com/title/tt0970866/?ref_=fn_tt_tt_1,Blythe Danner,713.0,2
Little Miss Sunshine,2006.0,http://www.imdb.com/title/tt0449059/?ref_=fn_tt_tt_1,Steven Christopher Parker,150.0,2
Little Nicholas,2009.0,http://www.imdb.com/title/tt1264904/?ref_=fn_tt_tt_1,Sandrine Kiberlain,71.0,2
Little Nicky,2000.0,http://www.imdb.com/title/tt0185431/?ref_=fn_tt_tt_1,Jon Lovitz,11000.0,2
Little Shop of Horrors,1986.0,http://www.imdb.com/title/tt0091419/?ref_=fn_tt_tt_1,Jim Belushi,854.0,2
Little Voice,1998.0,http://www.imdb.com/title/tt0147004/?ref_=fn_tt_tt_1,Annette Badland,497.0,2
Little White Lies,2010.0,http://www.imdb.com/title/tt1440232/?ref_=fn_tt_tt_1,Benoît Magimel,173.0,2
Little Women,1994.0,http://www.imdb.com/title/tt0110367/?ref_=fn_tt_tt_1,Kirsten Dunst,4000.0,2
Littleman,2006.0,http://www.imdb.com/title/tt0430304/?ref_=fn_tt_tt_1,Brittany Daniel,862.0,2
Live Free or Die Hard,2007.0,http://www.imdb.com/title/tt0337978/?ref_=fn_tt_tt_1,Jonathan Sadowski,300.0,2
Live and Let Die,1973.0,http://www.imdb.com/title/tt0070328/?ref_=fn_tt_tt_1,Geoffrey Holder,547.0,2
Live-In Maid,2004.0,http://www.imdb.com/title/tt0356453/?ref_=fn_tt_tt_1,Hilda Bernard,5.0,2
Living Dark: The Story of Ted the Caver,2013.0,http://www.imdb.com/title/tt2100573/?ref_=fn_tt_tt_1,Chris Cleveland,42.0,2
Living Out Loud,1998.0,http://www.imdb.com/title/tt0120722/?ref_=fn_tt_tt_1,Eddie Cibrian,849.0,2
Loaded Weapon 1,1993.0,http://www.imdb.com/title/tt0107659/?ref_=fn_tt_tt_1,Lin Shaye,852.0,2
"Lock, Stock and Two Smoking Barrels",1998.0,http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1,Jason Flemyng,1000.0,2
Locker 13,2014.0,http://www.imdb.com/title/tt1241226/?ref_=fn_tt_tt_1,Ricky Schroder,665.0,2
Lockout,2012.0,http://www.imdb.com/title/tt1592525/?ref_=fn_tt_tt_1,Vincent Regan,447.0,2
Logan's Run,1976.0,http://www.imdb.com/title/tt0074812/?ref_=fn_tt_tt_1,Jenny Agutter,659.0,2
Lolita,1962.0,http://www.imdb.com/title/tt0056193/?ref_=fn_tt_tt_1,Shelley Winters,367.0,2
London,2005.0,http://www.imdb.com/title/tt0449061/?ref_=fn_tt_tt_1,Chris Evans,11000.0,2
London Has Fallen,2016.0,http://www.imdb.com/title/tt3300542/?ref_=fn_tt_tt_1,Radha Mitchell,992.0,2
London to Brighton,2006.0,http://www.imdb.com/title/tt0490166/?ref_=fn_tt_tt_1,Johnny Harris,146.0,2
Lone Star,1996.0,http://www.imdb.com/title/tt0116905/?ref_=fn_tt_tt_1,Clifton James,189.0,2
Lone Survivor,2013.0,http://www.imdb.com/title/tt1091191/?ref_=fn_tt_tt_1,Scott Elrod,449.0,2
Lone Wolf McQuade,1983.0,http://www.imdb.com/title/tt0085862/?ref_=fn_tt_tt_1,William Sanderson,400.0,2
Lonesome Jim,2005.0,http://www.imdb.com/title/tt0385056/?ref_=fn_tt_tt_1,Seymour Cassel,327.0,2
Looney Tunes: Back in Action,2003.0,http://www.imdb.com/title/tt0318155/?ref_=fn_tt_tt_1,Jenna Elfman,739.0,2
Looper,2012.0,http://www.imdb.com/title/tt1276104/?ref_=fn_tt_tt_1,Bruce Willis,13000.0,2
Loose Cannons,2010.0,http://www.imdb.com/title/tt1405810/?ref_=fn_tt_tt_1,Alessandro Preziosi,26.0,2
Lord of War,2005.0,http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1,Jeremy Crutchley,43.0,2
Lords of Dogtown,2005.0,http://www.imdb.com/title/tt0355702/?ref_=fn_tt_tt_1,Michael Angarano,947.0,2
Lords of London,2014.0,http://www.imdb.com/title/tt1800337/?ref_=fn_tt_tt_1,Joe Egan,53.0,2
Loser,2000.0,http://www.imdb.com/title/tt0217630/?ref_=fn_tt_tt_1,Robert Miano,216.0,2
Losin' It,1983.0,http://www.imdb.com/title/tt0085868/?ref_=fn_tt_tt_1,Shelley Long,422.0,2
Lost Souls,2000.0,http://www.imdb.com/title/tt0160484/?ref_=fn_tt_tt_1,Bob Clendenin,347.0,2
Lost in Space,1998.0,http://www.imdb.com/title/tt0120738/?ref_=fn_tt_tt_1,William Hurt,882.0,2
Lost in Translation,2003.0,http://www.imdb.com/title/tt0335266/?ref_=fn_tt_tt_1,Bill Murray,13000.0,2
Lottery Ticket,2010.0,http://www.imdb.com/title/tt0979434/?ref_=fn_tt_tt_1,Loretta Devine,912.0,2
Love & Basketball,2000.0,http://www.imdb.com/title/tt0199725/?ref_=fn_tt_tt_1,Sanaa Lathan,886.0,2
Love & Other Drugs,2010.0,http://www.imdb.com/title/tt0758752/?ref_=fn_tt_tt_1,Anne Hathaway,11000.0,2
Love Actually,2003.0,http://www.imdb.com/title/tt0314331/?ref_=fn_tt_tt_1,Liam Neeson,14000.0,2
Love Happens,2009.0,http://www.imdb.com/title/tt0899106/?ref_=fn_tt_tt_1,Sasha Alexander,980.0,2
Love Jones,1997.0,http://www.imdb.com/title/tt0119572/?ref_=fn_tt_tt_1,Nia Long,826.0,2
Love Letters,1983.0,http://www.imdb.com/title/tt0085871/?ref_=fn_tt_tt_1,Sally Kirkland,433.0,2
Love Me Tender,1956.0,http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1,Neville Brand,110.0,2
Love Ranch,2010.0,http://www.imdb.com/title/tt1125929/?ref_=fn_tt_tt_1,Bai Ling,581.0,2
Love Stinks,1999.0,http://www.imdb.com/title/tt0188863/?ref_=fn_tt_tt_1,Tyra Banks,625.0,2
Love and Death on Long Island,1997.0,http://www.imdb.com/title/tt0119574/?ref_=fn_tt_tt_1,Maury Chaykin,232.0,2
Love and Other Catastrophes,1996.0,http://www.imdb.com/title/tt0116931/?ref_=fn_tt_tt_1,Frances O'Connor,575.0,2
Love in the Time of Cholera,2007.0,http://www.imdb.com/title/tt0484740/?ref_=fn_tt_tt_1,Giovanna Mezzogiorno,202.0,2
Love in the Time of Monsters,2014.0,http://www.imdb.com/title/tt2403415/?ref_=fn_tt_tt_1,Paul Elia,709.0,2
Love the Coopers,2015.0,http://www.imdb.com/title/tt2279339/?ref_=fn_tt_tt_1,Alex Borstein,566.0,2
Love's Abiding Joy,2006.0,http://www.imdb.com/title/tt0785025/?ref_=fn_tt_tt_1,Kevin Gage,366.0,2
Lovely & Amazing,2001.0,http://www.imdb.com/title/tt0258273/?ref_=fn_tt_tt_1,Brenda Blethyn,286.0,2
"Lovely, Still",2008.0,http://www.imdb.com/title/tt1150947/?ref_=fn_tt_tt_1,Ellen Burstyn,1000.0,2
Lovesick,,http://www.imdb.com/title/tt4051832/?ref_=fn_tt_tt_1,Johnny Flynn,102.0,2
Loving Annabelle,2006.0,http://www.imdb.com/title/tt0323120/?ref_=fn_tt_tt_1,Kevin McCarthy,403.0,2
Lucky Break,2001.0,http://www.imdb.com/title/tt0246134/?ref_=fn_tt_tt_1,Olivia Williams,766.0,2
Lucky Number Slevin,2006.0,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,Morgan Freeman,11000.0,2
Lucky Numbers,2000.0,http://www.imdb.com/title/tt0219952/?ref_=fn_tt_tt_1,Michael Moore,909.0,2
Lucky You,2007.0,http://www.imdb.com/title/tt0338216/?ref_=fn_tt_tt_1,Robert Duvall,3000.0,2
Lucy,2014.0,http://www.imdb.com/title/tt2872732/?ref_=fn_tt_tt_1,Morgan Freeman,11000.0,2
Luminarias,2000.0,http://www.imdb.com/title/tt0160498/?ref_=fn_tt_tt_1,Lupe Ontiveros,625.0,2
Luther,,http://www.imdb.com/title/tt1474684/?ref_=fn_tt_tt_1,Indira Varma,729.0,2
M*A*S*H,,http://www.imdb.com/title/tt0068098/?ref_=fn_tt_tt_1,Jamie Farr,421.0,2
MacGruber,2010.0,http://www.imdb.com/title/tt1470023/?ref_=fn_tt_tt_1,Will Forte,622.0,2
Machete,2010.0,http://www.imdb.com/title/tt0985694/?ref_=fn_tt_tt_1,Don Johnson,982.0,2
Machete Kills,2013.0,http://www.imdb.com/title/tt2002718/?ref_=fn_tt_tt_1,Demián Bichir,749.0,2
Machine Gun McCain,1969.0,http://www.imdb.com/title/tt0065895/?ref_=fn_tt_tt_1,Gena Rowlands,545.0,2
Machine Gun Preacher,2011.0,http://www.imdb.com/title/tt1586752/?ref_=fn_tt_tt_1,Madeline Carroll,1000.0,2
Mad City,1997.0,http://www.imdb.com/title/tt0119592/?ref_=fn_tt_tt_1,Blythe Danner,713.0,2
Mad Hot Ballroom,2005.0,http://www.imdb.com/title/tt0438205/?ref_=fn_tt_tt_1,Eva Carrozza,0.0,2
Mad Max,1979.0,http://www.imdb.com/title/tt0079501/?ref_=fn_tt_tt_1,Steve Bisley,76.0,2
Mad Max 2: The Road Warrior,1981.0,http://www.imdb.com/title/tt0082694/?ref_=fn_tt_tt_1,Bruce Spence,531.0,2
Mad Max Beyond Thunderdome,1985.0,http://www.imdb.com/title/tt0089530/?ref_=fn_tt_tt_1,Bruce Spence,531.0,2
Mad Max: Fury Road,2015.0,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,Charlize Theron,9000.0,2
Mad Money,2008.0,http://www.imdb.com/title/tt0951216/?ref_=fn_tt_tt_1,Ted Danson,875.0,2
Madadayo,1993.0,http://www.imdb.com/title/tt0107474/?ref_=fn_tt_tt_1,Tetsu Watanabe,6.0,2
Madagascar,2005.0,http://www.imdb.com/title/tt0351283/?ref_=fn_tt_tt_1,Cedric the Entertainer,436.0,2
Madagascar 3: Europe's Most Wanted,2012.0,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,Martin Short,770.0,2
Madagascar: Escape 2 Africa,2008.0,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,Jada Pinkett Smith,851.0,2
Made,2001.0,http://www.imdb.com/title/tt0227005/?ref_=fn_tt_tt_1,Faizon Love,585.0,2
Made in Dagenham,2010.0,http://www.imdb.com/title/tt1371155/?ref_=fn_tt_tt_1,Robbie Kay,629.0,2
Made of Honor,2008.0,http://www.imdb.com/title/tt0866439/?ref_=fn_tt_tt_1,Beau Garrett,689.0,2
Madea Goes to Jail,2009.0,http://www.imdb.com/title/tt1142800/?ref_=fn_tt_tt_1,Keshia Knight Pulliam,619.0,2
Madea's Family Reunion,2006.0,http://www.imdb.com/title/tt0455612/?ref_=fn_tt_tt_1,Cicely Tyson,907.0,2
Madea's Witness Protection,2012.0,http://www.imdb.com/title/tt2215285/?ref_=fn_tt_tt_1,Tom Arnold,618.0,2
Madison,2001.0,http://www.imdb.com/title/tt0206113/?ref_=fn_tt_tt_1,Jake Lloyd,626.0,2
Maggie,2015.0,http://www.imdb.com/title/tt1881002/?ref_=fn_tt_tt_1,J.D. Evermore,430.0,2
Magic Mike,2012.0,http://www.imdb.com/title/tt1915581/?ref_=fn_tt_tt_1,Alex Pettyfer,15000.0,2
Magic Mike XXL,2015.0,http://www.imdb.com/title/tt2268016/?ref_=fn_tt_tt_1,Channing Tatum,17000.0,2
Magnolia,1999.0,http://www.imdb.com/title/tt0175880/?ref_=fn_tt_tt_1,Neil Flynn,625.0,2
Maid in Manhattan,2002.0,http://www.imdb.com/title/tt0252076/?ref_=fn_tt_tt_1,Frances Conroy,827.0,2
Major Dundee,1965.0,http://www.imdb.com/title/tt0059418/?ref_=fn_tt_tt_1,Slim Pickens,575.0,2
Major League,1989.0,http://www.imdb.com/title/tt0097815/?ref_=fn_tt_tt_1,Tom Berenger,854.0,2
Malcolm X,1992.0,http://www.imdb.com/title/tt0104797/?ref_=fn_tt_tt_1,Delroy Lindo,848.0,2
Maleficent,2014.0,http://www.imdb.com/title/tt1587310/?ref_=fn_tt_tt_1,Sharlto Copley,2000.0,2
Malevolence,2003.0,http://www.imdb.com/title/tt0388230/?ref_=fn_tt_tt_1,Stevan Mena,25.0,2
Malibu's Most Wanted,2003.0,http://www.imdb.com/title/tt0328099/?ref_=fn_tt_tt_1,Regina Hall,807.0,2
Mallrats,1995.0,http://www.imdb.com/title/tt0113749/?ref_=fn_tt_tt_1,Jason Mewes,898.0,2
Malone,1987.0,http://www.imdb.com/title/tt0093483/?ref_=fn_tt_tt_1,Tracey Walter,324.0,2
Mama,2013.0,http://www.imdb.com/title/tt2023587/?ref_=fn_tt_tt_1,Megan Charpentier,340.0,2
Mambo Italiano,2003.0,http://www.imdb.com/title/tt0330602/?ref_=fn_tt_tt_1,Luke Kirby,210.0,2
Mamma Mia!,2008.0,http://www.imdb.com/title/tt0795421/?ref_=fn_tt_tt_1,Meryl Streep,11000.0,2
Man of Steel,2013.0,http://www.imdb.com/title/tt0770828/?ref_=fn_tt_tt_1,Christopher Meloni,3000.0,2
Man of the House,2005.0,http://www.imdb.com/title/tt0331933/?ref_=fn_tt_tt_1,Vanessa Ferlito,923.0,2
Man of the Year,2006.0,http://www.imdb.com/title/tt0483726/?ref_=fn_tt_tt_1,Tina Fey,2000.0,2
Man on Fire,2004.0,http://www.imdb.com/title/tt0328107/?ref_=fn_tt_tt_1,Radha Mitchell,992.0,2
Man on Wire,2008.0,http://www.imdb.com/title/tt1155592/?ref_=fn_tt_tt_1,Philippe Petit,27.0,2
Man on a Ledge,2012.0,http://www.imdb.com/title/tt1568338/?ref_=fn_tt_tt_1,Mandy Gonzalez,81.0,2
Man on the Moon,1999.0,http://www.imdb.com/title/tt0125664/?ref_=fn_tt_tt_1,Gerry Becker,27.0,2
Mandela: Long Walk to Freedom,2013.0,http://www.imdb.com/title/tt2304771/?ref_=fn_tt_tt_1,Fana Mokoena,98.0,2
Manderlay,2005.0,http://www.imdb.com/title/tt0342735/?ref_=fn_tt_tt_1,Jeremy Davies,769.0,2
Maniac,2012.0,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,Nora Arnezeder,378.0,2
Manito,2002.0,http://www.imdb.com/title/tt0298050/?ref_=fn_tt_tt_1,Panchito Gómez,46.0,2
Mao's Last Dancer,2009.0,http://www.imdb.com/title/tt1071812/?ref_=fn_tt_tt_1,Suzie Steen,258.0,2
March of the Penguins,2005.0,http://www.imdb.com/title/tt0428803/?ref_=fn_tt_tt_1,Sofie Gråbøl,108.0,2
March or Die,1977.0,http://www.imdb.com/title/tt0076175/?ref_=fn_tt_tt_1,Terence Hill,750.0,2
Marci X,2003.0,http://www.imdb.com/title/tt0266747/?ref_=fn_tt_tt_1,Jane Krakowski,624.0,2
Margaret,2011.0,http://www.imdb.com/title/tt0466893/?ref_=fn_tt_tt_1,Kieran Culkin,1000.0,2
Margin Call,2011.0,http://www.imdb.com/title/tt1615147/?ref_=fn_tt_tt_1,Demi Moore,2000.0,2
Maria Full of Grace,2004.0,http://www.imdb.com/title/tt0390221/?ref_=fn_tt_tt_1,Wilson Guerrero,11.0,2
Marie Antoinette,2006.0,http://www.imdb.com/title/tt0422720/?ref_=fn_tt_tt_1,Shirley Henderson,887.0,2
Marilyn Hotchkiss' Ballroom Dancing and Charm School,1990.0,http://www.imdb.com/title/tt0283465/?ref_=fn_tt_tt_1,Elden Henson,577.0,2
Marley & Me,2008.0,http://www.imdb.com/title/tt0822832/?ref_=fn_tt_tt_1,Kathleen Turner,899.0,2
Marmaduke,2010.0,http://www.imdb.com/title/tt1392197/?ref_=fn_tt_tt_1,Judy Greer,2000.0,2
Married Life,2007.0,http://www.imdb.com/title/tt0804505/?ref_=fn_tt_tt_1,Erin Boyes,46.0,2
Mars Attacks!,1996.0,http://www.imdb.com/title/tt0116996/?ref_=fn_tt_tt_1,Martin Short,770.0,2
Mars Needs Moms,2011.0,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,Dan Fogler,562.0,2
Martha Marcy May Marlene,2011.0,http://www.imdb.com/title/tt1441326/?ref_=fn_tt_tt_1,Julia Garner,300.0,2
Martian Child,2007.0,http://www.imdb.com/title/tt0415965/?ref_=fn_tt_tt_1,Richard Schiff,506.0,2
Martin Lawrence Live: Runteldat,2002.0,http://www.imdb.com/title/tt0327036/?ref_=fn_tt_tt_1,Mikki Padilla,65.0,2
Marvin's Room,1996.0,http://www.imdb.com/title/tt0116999/?ref_=fn_tt_tt_1,Robert De Niro,22000.0,2
Mary Poppins,1964.0,http://www.imdb.com/title/tt0058331/?ref_=fn_tt_tt_1,Glynis Johns,279.0,2
Mary Reilly,1996.0,http://www.imdb.com/title/tt0117002/?ref_=fn_tt_tt_1,Bronagh Gallagher,115.0,2
Masked and Anonymous,2003.0,http://www.imdb.com/title/tt0319829/?ref_=fn_tt_tt_1,Cheech Marin,844.0,2
Master and Commander: The Far Side of the World,2003.0,http://www.imdb.com/title/tt0311113/?ref_=fn_tt_tt_1,Lee Ingleby,172.0,2
Match Point,2005.0,http://www.imdb.com/title/tt0416320/?ref_=fn_tt_tt_1,Mark Gatiss,567.0,2
