movie_title,title_year,movie_imdb_link,actor_1_name,actor_1_facebook_likes,movie_actor_index
Preacher,,http://www.imdb.com/title/tt5016504/?ref_=fn_tt_tt_1,Dominic Cooper,3000.0,1
Precious,2009.0,http://www.imdb.com/title/tt0929632/?ref_=fn_tt_tt_1,Mo'Nique,940.0,1
Predator,1987.0,http://www.imdb.com/title/tt0093773/?ref_=fn_tt_tt_1,Shane Black,1000.0,1
Predator 2,1990.0,http://www.imdb.com/title/tt0100403/?ref_=fn_tt_tt_1,Adam Baldwin,2000.0,1
Predators,2010.0,http://www.imdb.com/title/tt1424381/?ref_=fn_tt_tt_1,Topher Grace,2000.0,1
Prefontaine,1997.0,http://www.imdb.com/title/tt0119937/?ref_=fn_tt_tt_1,Kurtwood Smith,1000.0,1
Premium Rush,2012.0,http://www.imdb.com/title/tt1547234/?ref_=fn_tt_tt_1,Joseph Gordon-Levitt,23000.0,1
Premonition,2007.0,http://www.imdb.com/title/tt0477071/?ref_=fn_tt_tt_1,Nia Long,826.0,1
Pretty Woman,1990.0,http://www.imdb.com/title/tt0100405/?ref_=fn_tt_tt_1,Julia Roberts,8000.0,1
Pride & Prejudice,2005.0,http://www.imdb.com/title/tt0414387/?ref_=fn_tt_tt_1,Talulah Riley,422.0,1
Pride and Glory,2008.0,http://www.imdb.com/title/tt0482572/?ref_=fn_tt_tt_1,Jennifer Ehle,1000.0,1
Pride and Prejudice and Zombies,2016.0,http://www.imdb.com/title/tt1374989/?ref_=fn_tt_tt_1,Matt Smith,2000.0,1
Priest,2011.0,http://www.imdb.com/title/tt0822847/?ref_=fn_tt_tt_1,Josh Wingate,865.0,1
Primary Colors,1998.0,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1,Maura Tierney,509.0,1
Primer,2004.0,http://www.imdb.com/title/tt0390384/?ref_=fn_tt_tt_1,Shane Carruth,291.0,1
Prince of Persia: The Sands of Time,2010.0,http://www.imdb.com/title/tt0473075/?ref_=fn_tt_tt_1,Jake Gyllenhaal,15000.0,1
Princess Kaiulani,2009.0,http://www.imdb.com/title/tt1185344/?ref_=fn_tt_tt_1,Q'orianka Kilcher,679.0,1
Princess Mononoke,1997.0,http://www.imdb.com/title/tt0119698/?ref_=fn_tt_tt_1,Minnie Driver,893.0,1
Prison,1987.0,http://www.imdb.com/title/tt0095904/?ref_=fn_tt_tt_1,Viggo Mortensen,10000.0,1
Prisoners,2013.0,http://www.imdb.com/title/tt1392214/?ref_=fn_tt_tt_1,Hugh Jackman,20000.0,1
Private Benjamin,1980.0,http://www.imdb.com/title/tt0081375/?ref_=fn_tt_tt_1,Eileen Brennan,1000.0,1
Project Almanac,2015.0,http://www.imdb.com/title/tt2436386/?ref_=fn_tt_tt_1,Gary Weeks,452.0,1
Project X,2012.0,http://www.imdb.com/title/tt1636826/?ref_=fn_tt_tt_1,Dax Flame,971.0,1
Prom,2011.0,http://www.imdb.com/title/tt1604171/?ref_=fn_tt_tt_1,Cameron Monaghan,1000.0,1
Prom Night,2008.0,http://www.imdb.com/title/tt0926129/?ref_=fn_tt_tt_1,Ming-Na Wen,2000.0,1
Prometheus,2012.0,http://www.imdb.com/title/tt1446714/?ref_=fn_tt_tt_1,Michael Fassbender,13000.0,1
Promised Land,2012.0,http://www.imdb.com/title/tt2091473/?ref_=fn_tt_tt_1,Matt Damon,13000.0,1
Proof of Life,2000.0,http://www.imdb.com/title/tt0228750/?ref_=fn_tt_tt_1,Pamela Reed,324.0,1
Prophecy,1979.0,http://www.imdb.com/title/tt0079758/?ref_=fn_tt_tt_1,Talia Shire,452.0,1
Proud,2004.0,http://www.imdb.com/title/tt0393616/?ref_=fn_tt_tt_1,Aidan Quinn,767.0,1
Psych,,http://www.imdb.com/title/tt0491738/?ref_=fn_tt_tt_1,Corbin Bernsen,1000.0,1
Psycho,1960.0,http://www.imdb.com/title/tt0054215/?ref_=fn_tt_tt_1,Janet Leigh,606.0,1
Psycho Beach Party,2000.0,http://www.imdb.com/title/tt0206226/?ref_=fn_tt_tt_1,Lauren Ambrose,945.0,1
Public Enemies,2009.0,http://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1,Johnny Depp,40000.0,1
Pulp Fiction,1994.0,http://www.imdb.com/title/tt0110912/?ref_=fn_tt_tt_1,Bruce Willis,13000.0,1
Pulse,2006.0,http://www.imdb.com/title/tt0454919/?ref_=fn_tt_tt_1,Ian Somerhalder,16000.0,1
Punch-Drunk Love,2002.0,http://www.imdb.com/title/tt0272338/?ref_=fn_tt_tt_1,Adam Sandler,11000.0,1
Punisher: War Zone,2008.0,http://www.imdb.com/title/tt0450314/?ref_=fn_tt_tt_1,Julie Benz,3000.0,1
Purple Violets,2007.0,http://www.imdb.com/title/tt0491109/?ref_=fn_tt_tt_1,Debra Messing,650.0,1
Pushing Tin,1999.0,http://www.imdb.com/title/tt0120797/?ref_=fn_tt_tt_1,Angelina Jolie Pitt,11000.0,1
Puss in Boots,2011.0,http://www.imdb.com/title/tt0448694/?ref_=fn_tt_tt_1,Salma Hayek,4000.0,1
Q,2011.0,http://www.imdb.com/title/tt1879030/?ref_=fn_tt_tt_1,Déborah Révy,34.0,1
Quantum of Solace,2008.0,http://www.imdb.com/title/tt0830515/?ref_=fn_tt_tt_1,Giancarlo Giannini,451.0,1
Quarantine,2008.0,http://www.imdb.com/title/tt1082868/?ref_=fn_tt_tt_1,Andrew Fiscella,137000.0,1
Quartet,2012.0,http://www.imdb.com/title/tt1441951/?ref_=fn_tt_tt_1,Luke Newberry,358.0,1
Queen Crab,2015.0,http://www.imdb.com/title/tt2319456/?ref_=fn_tt_tt_1,Michelle Simone Miller,118.0,1
Queen of the Damned,2002.0,http://www.imdb.com/title/tt0238546/?ref_=fn_tt_tt_1,Aaliyah,775.0,1
Queen of the Mountains,2014.0,http://www.imdb.com/title/tt2640460/?ref_=fn_tt_tt_1,Elina Abai Kyzy,0.0,1
Quest for Fire,1981.0,http://www.imdb.com/title/tt0082484/?ref_=fn_tt_tt_1,Rae Dawn Chong,581.0,1
Quigley Down Under,1990.0,http://www.imdb.com/title/tt0102744/?ref_=fn_tt_tt_1,Alan Rickman,25000.0,1
Quills,2000.0,http://www.imdb.com/title/tt0180073/?ref_=fn_tt_tt_1,Kate Winslet,14000.0,1
Quinceañera,2006.0,http://www.imdb.com/title/tt0451176/?ref_=fn_tt_tt_1,Emily Rios,231.0,1
Quo Vadis,1951.0,http://www.imdb.com/title/tt0043949/?ref_=fn_tt_tt_1,Peter Ustinov,440.0,1
R.I.P.D.,2013.0,http://www.imdb.com/title/tt0790736/?ref_=fn_tt_tt_1,Ryan Reynolds,16000.0,1
R.L. Stine's Monsterville: The Cabinet of Souls,2015.0,http://www.imdb.com/title/tt4386242/?ref_=fn_tt_tt_1,Katherine McNamara,19000.0,1
R100,2013.0,http://www.imdb.com/title/tt2914838/?ref_=fn_tt_tt_1,Lindsay Kay Hayward,31.0,1
RED,2010.0,http://www.imdb.com/title/tt1245526/?ref_=fn_tt_tt_1,Bruce Willis,13000.0,1
RED 2,2013.0,http://www.imdb.com/title/tt1821694/?ref_=fn_tt_tt_1,Bruce Willis,13000.0,1
Rabbit Hole,2010.0,http://www.imdb.com/title/tt0935075/?ref_=fn_tt_tt_1,Dianne Wiest,967.0,1
Rabbit-Proof Fence,2002.0,http://www.imdb.com/title/tt0252444/?ref_=fn_tt_tt_1,Roy Billing,116.0,1
Race,2016.0,http://www.imdb.com/title/tt3499096/?ref_=fn_tt_tt_1,William Hurt,882.0,1
Race to Witch Mountain,2009.0,http://www.imdb.com/title/tt1075417/?ref_=fn_tt_tt_1,Dwayne Johnson,12000.0,1
Rachel Getting Married,2008.0,http://www.imdb.com/title/tt1084950/?ref_=fn_tt_tt_1,Anne Hathaway,11000.0,1
Racing Stripes,2005.0,http://www.imdb.com/title/tt0376105/?ref_=fn_tt_tt_1,Bruce Greenwood,984.0,1
Radio,2003.0,http://www.imdb.com/title/tt0316465/?ref_=fn_tt_tt_1,Alfre Woodard,1000.0,1
Radio Days,1987.0,http://www.imdb.com/title/tt0093818/?ref_=fn_tt_tt_1,Mike Starr,854.0,1
Radio Flyer,1992.0,http://www.imdb.com/title/tt0105211/?ref_=fn_tt_tt_1,Adam Baldwin,2000.0,1
Raging Bull,1980.0,http://www.imdb.com/title/tt0081398/?ref_=fn_tt_tt_1,Robert De Niro,22000.0,1
Raiders of the Lost Ark,1981.0,http://www.imdb.com/title/tt0082971/?ref_=fn_tt_tt_1,Harrison Ford,11000.0,1
Rain Man,1988.0,http://www.imdb.com/title/tt0095953/?ref_=fn_tt_tt_1,Tom Cruise,10000.0,1
Raise Your Voice,2004.0,http://www.imdb.com/title/tt0361696/?ref_=fn_tt_tt_1,Oliver James,1000.0,1
Raise the Titanic,1980.0,http://www.imdb.com/title/tt0081400/?ref_=fn_tt_tt_1,M. Emmet Walsh,521.0,1
Raising Cain,1992.0,http://www.imdb.com/title/tt0105217/?ref_=fn_tt_tt_1,Steven Bauer,636.0,1
Raising Helen,2004.0,http://www.imdb.com/title/tt0350028/?ref_=fn_tt_tt_1,Amber Valletta,627.0,1
Raising Victor Vargas,2002.0,http://www.imdb.com/title/tt0316188/?ref_=fn_tt_tt_1,Victor Rasuk,302.0,1
Ramanujan,2014.0,http://www.imdb.com/title/tt3037162/?ref_=fn_tt_tt_1,Mani Bharathi,109.0,1
Rambo III,1988.0,http://www.imdb.com/title/tt0095956/?ref_=fn_tt_tt_1,Sylvester Stallone,13000.0,1
Rambo: First Blood Part II,1985.0,http://www.imdb.com/title/tt0089880/?ref_=fn_tt_tt_1,Sylvester Stallone,13000.0,1
Ramona and Beezus,2010.0,http://www.imdb.com/title/tt0493949/?ref_=fn_tt_tt_1,Sierra McCormick,512.0,1
Rampage,2009.0,http://www.imdb.com/title/tt1337057/?ref_=fn_tt_tt_1,Matt Frewer,986.0,1
Random Hearts,1999.0,http://www.imdb.com/title/tt0156934/?ref_=fn_tt_tt_1,Harrison Ford,11000.0,1
Rang De Basanti,2006.0,http://www.imdb.com/title/tt0405508/?ref_=fn_tt_tt_1,Anupam Kher,397.0,1
Rango,2011.0,http://www.imdb.com/title/tt1192628/?ref_=fn_tt_tt_1,Johnny Depp,40000.0,1
Ransom,1996.0,http://www.imdb.com/title/tt0117438/?ref_=fn_tt_tt_1,Lili Taylor,960.0,1
Rapa Nui,1994.0,http://www.imdb.com/title/tt0110944/?ref_=fn_tt_tt_1,Esai Morales,699.0,1
Rat Race,2001.0,http://www.imdb.com/title/tt0250687/?ref_=fn_tt_tt_1,Corinna Harney,779.0,1
Ratatouille,2007.0,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,Janeane Garofalo,1000.0,1
Ravenous,1999.0,http://www.imdb.com/title/tt0129332/?ref_=fn_tt_tt_1,Jeremy Davies,769.0,1
Ray,2004.0,http://www.imdb.com/title/tt0350258/?ref_=fn_tt_tt_1,Bokeem Woodbine,904.0,1
Raymond Did It,2011.0,http://www.imdb.com/title/tt1716760/?ref_=fn_tt_tt_1,Elissa Dowling,307.0,1
Re-Kill,2015.0,http://www.imdb.com/title/tt1612319/?ref_=fn_tt_tt_1,Daniella Alonso,557.0,1
Ready to Rumble,2000.0,http://www.imdb.com/title/tt0217756/?ref_=fn_tt_tt_1,Oliver Platt,1000.0,1
Real Steel,2011.0,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1,Hugh Jackman,20000.0,1
Real Women Have Curves,2002.0,http://www.imdb.com/title/tt0296166/?ref_=fn_tt_tt_1,America Ferrera,953.0,1
Rebecca,1940.0,http://www.imdb.com/title/tt0032976/?ref_=fn_tt_tt_1,Laurence Olivier,1000.0,1
Recess: School's Out,2001.0,http://www.imdb.com/title/tt0265632/?ref_=fn_tt_tt_1,Diedrich Bader,759.0,1
Red Cliff,2008.0,http://www.imdb.com/title/tt0425637/?ref_=fn_tt_tt_1,Takeshi Kaneshiro,755.0,1
Red Dawn,1984.0,http://www.imdb.com/title/tt0087985/?ref_=fn_tt_tt_1,Lea Thompson,1000.0,1
Red Dog,2011.0,http://www.imdb.com/title/tt0803061/?ref_=fn_tt_tt_1,Noah Taylor,509.0,1
Red Dragon,2002.0,http://www.imdb.com/title/tt0289765/?ref_=fn_tt_tt_1,Philip Seymour Hoffman,22000.0,1
Red Eye,2005.0,http://www.imdb.com/title/tt0421239/?ref_=fn_tt_tt_1,Robert Pine,332.0,1
Red Lights,2012.0,http://www.imdb.com/title/tt1748179/?ref_=fn_tt_tt_1,Robert De Niro,22000.0,1
Red Planet,2000.0,http://www.imdb.com/title/tt0199753/?ref_=fn_tt_tt_1,Bob Neill,2.0,1
Red Riding Hood,2011.0,http://www.imdb.com/title/tt1486185/?ref_=fn_tt_tt_1,Gary Oldman,10000.0,1
Red Riding: In the Year of Our Lord 1974,2009.0,http://www.imdb.com/title/tt1259574/?ref_=fn_tt_tt_1,Andrew Garfield,10000.0,1
Red River,1948.0,http://www.imdb.com/title/tt0040724/?ref_=fn_tt_tt_1,Montgomery Clift,862.0,1
Red Sky,2014.0,http://www.imdb.com/title/tt1946381/?ref_=fn_tt_tt_1,Martin Kove,668.0,1
Red Sonja,1985.0,http://www.imdb.com/title/tt0089893/?ref_=fn_tt_tt_1,Ernie Reyes Jr.,444.0,1
Red State,2011.0,http://www.imdb.com/title/tt0873886/?ref_=fn_tt_tt_1,Anna Gunn,1000.0,1
Red Tails,2012.0,http://www.imdb.com/title/tt0485985/?ref_=fn_tt_tt_1,David Oyelowo,1000.0,1
Redacted,2007.0,http://www.imdb.com/title/tt0937237/?ref_=fn_tt_tt_1,Mike Figueroa,343.0,1
Redbelt,2008.0,http://www.imdb.com/title/tt1012804/?ref_=fn_tt_tt_1,Alice Braga,1000.0,1
Redemption Road,2010.0,http://www.imdb.com/title/tt1470020/?ref_=fn_tt_tt_1,Tom Skerritt,1000.0,1
Reds,1981.0,http://www.imdb.com/title/tt0082979/?ref_=fn_tt_tt_1,Paul Sorvino,635.0,1
Regression,2015.0,http://www.imdb.com/title/tt3319920/?ref_=fn_tt_tt_1,Emma Watson,9000.0,1
Reign Over Me,2007.0,http://www.imdb.com/title/tt0490204/?ref_=fn_tt_tt_1,Adam Sandler,11000.0,1
Reign of Assassins,2010.0,http://www.imdb.com/title/tt1460743/?ref_=fn_tt_tt_1,Woo-sung Jung,149.0,1
Reign of Fire,2002.0,http://www.imdb.com/title/tt0253556/?ref_=fn_tt_tt_1,Christian Bale,23000.0,1
Reindeer Games,2000.0,http://www.imdb.com/title/tt0184858/?ref_=fn_tt_tt_1,Charlize Theron,9000.0,1
Religulous,2008.0,http://www.imdb.com/title/tt0815241/?ref_=fn_tt_tt_1,Bill Maher,334.0,1
Remember Me,2010.0,http://www.imdb.com/title/tt1403981/?ref_=fn_tt_tt_1,Robert Pattinson,21000.0,1
"Remember Me, My Love",2003.0,http://www.imdb.com/title/tt0323807/?ref_=fn_tt_tt_1,Laura Morante,60.0,1
Remember the Titans,2000.0,http://www.imdb.com/title/tt0210945/?ref_=fn_tt_tt_1,Ryan Gosling,33000.0,1
Renaissance,2006.0,http://www.imdb.com/title/tt0386741/?ref_=fn_tt_tt_1,Romola Garai,805.0,1
Renaissance Man,1994.0,http://www.imdb.com/title/tt0110971/?ref_=fn_tt_tt_1,Ed Begley Jr.,783.0,1
Rendition,2007.0,http://www.imdb.com/title/tt0804522/?ref_=fn_tt_tt_1,J.K. Simmons,24000.0,1
Reno 911!: Miami,2007.0,http://www.imdb.com/title/tt0499554/?ref_=fn_tt_tt_1,Wendi McLendon-Covey,655.0,1
Rent,2005.0,http://www.imdb.com/title/tt0294870/?ref_=fn_tt_tt_1,Rosario Dawson,3000.0,1
Repo Man,1984.0,http://www.imdb.com/title/tt0087995/?ref_=fn_tt_tt_1,Del Zamora,752.0,1
Repo Men,2010.0,http://www.imdb.com/title/tt1053424/?ref_=fn_tt_tt_1,Alice Braga,1000.0,1
Repo! The Genetic Opera,2008.0,http://www.imdb.com/title/tt0963194/?ref_=fn_tt_tt_1,Alexa PenaVega,2000.0,1
Requiem for a Dream,2000.0,http://www.imdb.com/title/tt0180093/?ref_=fn_tt_tt_1,Ellen Burstyn,1000.0,1
Rescue Dawn,2006.0,http://www.imdb.com/title/tt0462504/?ref_=fn_tt_tt_1,Christian Bale,23000.0,1
Reservoir Dogs,1992.0,http://www.imdb.com/title/tt0105236/?ref_=fn_tt_tt_1,Quentin Tarantino,16000.0,1
Resident Evil,2002.0,http://www.imdb.com/title/tt0120804/?ref_=fn_tt_tt_1,Milla Jovovich,14000.0,1
Resident Evil: Afterlife,2010.0,http://www.imdb.com/title/tt1220634/?ref_=fn_tt_tt_1,Milla Jovovich,14000.0,1
Resident Evil: Apocalypse,2004.0,http://www.imdb.com/title/tt0318627/?ref_=fn_tt_tt_1,Milla Jovovich,14000.0,1
Resident Evil: Extinction,2007.0,http://www.imdb.com/title/tt0432021/?ref_=fn_tt_tt_1,Milla Jovovich,14000.0,1
Resident Evil: Retribution,2012.0,http://www.imdb.com/title/tt1855325/?ref_=fn_tt_tt_1,Milla Jovovich,14000.0,1
Restless,2012.0,http://www.imdb.com/title/tt2241676/?ref_=fn_tt_tt_1,Rufus Sewell,3000.0,1
Restoration,2016.0,http://www.imdb.com/title/tt4517738/?ref_=fn_tt_tt_1,Zack Ward,662.0,1
Resurrecting the Champ,2007.0,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,Harry Lennix,748.0,1
Return of the Living Dead III,1993.0,http://www.imdb.com/title/tt0107953/?ref_=fn_tt_tt_1,Melinda Clarke,787.0,1
Return to Me,2000.0,http://www.imdb.com/title/tt0122459/?ref_=fn_tt_tt_1,Minnie Driver,893.0,1
Return to Never Land,2002.0,http://www.imdb.com/title/tt0280030/?ref_=fn_tt_tt_1,Roger Rees,1000.0,1
Return to Oz,1985.0,http://www.imdb.com/title/tt0089908/?ref_=fn_tt_tt_1,Piper Laurie,303.0,1
Return to the Blue Lagoon,1991.0,http://www.imdb.com/title/tt0102782/?ref_=fn_tt_tt_1,Milla Jovovich,14000.0,1
Revolution,,http://www.imdb.com/title/tt2070791/?ref_=fn_tt_tt_1,Billy Burke,2000.0,1
Revolutionary Road,2008.0,http://www.imdb.com/title/tt0959337/?ref_=fn_tt_tt_1,Leonardo DiCaprio,29000.0,1
Richard III,1995.0,http://www.imdb.com/title/tt0114279/?ref_=fn_tt_tt_1,Robert Downey Jr.,21000.0,1
Riddick,2013.0,http://www.imdb.com/title/tt1411250/?ref_=fn_tt_tt_1,Vin Diesel,14000.0,1
Ride Along,2014.0,http://www.imdb.com/title/tt1408253/?ref_=fn_tt_tt_1,Bruce McGill,655.0,1
Ride Along 2,2016.0,http://www.imdb.com/title/tt2869728/?ref_=fn_tt_tt_1,Olivia Munn,2000.0,1
Ride with the Devil,1999.0,http://www.imdb.com/title/tt0134154/?ref_=fn_tt_tt_1,Jeremy W. Auman,3.0,1
Riding Giants,2004.0,http://www.imdb.com/title/tt0389326/?ref_=fn_tt_tt_1,Gerry Lopez,52.0,1
Riding in Cars with Boys,2001.0,http://www.imdb.com/title/tt0200027/?ref_=fn_tt_tt_1,Rosie Perez,919.0,1
Righteous Kill,2008.0,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,Robert De Niro,22000.0,1
Rio,2011.0,http://www.imdb.com/title/tt1436562/?ref_=fn_tt_tt_1,Anne Hathaway,11000.0,1
Rio 2,2014.0,http://www.imdb.com/title/tt2357291/?ref_=fn_tt_tt_1,Miguel Ferrer,688.0,1
Ripley's Game,2002.0,http://www.imdb.com/title/tt0265651/?ref_=fn_tt_tt_1,Ray Winstone,1000.0,1
Rise of the Entrepreneur: The Search for a Better Way,2014.0,http://www.imdb.com/title/tt4273494/?ref_=fn_tt_tt_1,Bob Proctor,8.0,1
Rise of the Guardians,2012.0,http://www.imdb.com/title/tt1446192/?ref_=fn_tt_tt_1,Hugh Jackman,20000.0,1
Rise of the Planet of the Apes,2011.0,http://www.imdb.com/title/tt1318514/?ref_=fn_tt_tt_1,James Franco,11000.0,1
Risen,2016.0,http://www.imdb.com/title/tt3231054/?ref_=fn_tt_tt_1,Peter Firth,141.0,1
River's Edge,1986.0,http://www.imdb.com/title/tt0091860/?ref_=fn_tt_tt_1,Keanu Reeves,18000.0,1
Rize,2005.0,http://www.imdb.com/title/tt0436724/?ref_=fn_tt_tt_1,Kevin Scott Richardson,262.0,1
Ri¢hie Ri¢h,1994.0,http://www.imdb.com/title/tt0110989/?ref_=fn_tt_tt_1,Macaulay Culkin,3000.0,1
Road Hard,2015.0,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,Jay Mohr,563.0,1
Road House,1989.0,http://www.imdb.com/title/tt0098206/?ref_=fn_tt_tt_1,Ben Gazzara,623.0,1
Road Trip,2000.0,http://www.imdb.com/title/tt0215129/?ref_=fn_tt_tt_1,Ethan Suplee,1000.0,1
Road to Perdition,2002.0,http://www.imdb.com/title/tt0257044/?ref_=fn_tt_tt_1,Tom Hanks,15000.0,1
Roadside,2013.0,http://www.imdb.com/title/tt1958007/?ref_=fn_tt_tt_1,Jack E. Curenton,847.0,1
Roadside Romeo,2008.0,http://www.imdb.com/title/tt1050739/?ref_=fn_tt_tt_1,Saif Ali Khan,532.0,1
Roar,1981.0,http://www.imdb.com/title/tt0083001/?ref_=fn_tt_tt_1,Tippi Hedren,634.0,1
Rob Roy,1995.0,http://www.imdb.com/title/tt0114287/?ref_=fn_tt_tt_1,Liam Neeson,14000.0,1
Robin Hood,2010.0,http://www.imdb.com/title/tt0955308/?ref_=fn_tt_tt_1,Mark Addy,891.0,1
Robin Hood: Prince of Thieves,1991.0,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,Alan Rickman,25000.0,1
Robin and Marian,1976.0,http://www.imdb.com/title/tt0075147/?ref_=fn_tt_tt_1,Robert Shaw,559.0,1
RoboCop,2014.0,http://www.imdb.com/title/tt1234721/?ref_=fn_tt_tt_1,Gary Oldman,10000.0,1
RoboCop 3,1993.0,http://www.imdb.com/title/tt0107978/?ref_=fn_tt_tt_1,CCH Pounder,1000.0,1
Robot & Frank,2012.0,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,Frank Langella,902.0,1
Robot Chicken,,http://www.imdb.com/title/tt0437745/?ref_=fn_tt_tt_1,Matthew Senreich,11.0,1
Robots,2005.0,http://www.imdb.com/title/tt0358082/?ref_=fn_tt_tt_1,Jim Broadbent,1000.0,1
Rock Star,2001.0,http://www.imdb.com/title/tt0202470/?ref_=fn_tt_tt_1,Beth Grant,628.0,1
Rock of Ages,2012.0,http://www.imdb.com/title/tt1336608/?ref_=fn_tt_tt_1,James Martin Kelly,394.0,1
Rockaway,2007.0,http://www.imdb.com/title/tt0796355/?ref_=fn_tt_tt_1,Nicholas Gonzalez,601.0,1
Rocket Singh: Salesman of the Year,2009.0,http://www.imdb.com/title/tt1434447/?ref_=fn_tt_tt_1,Ranbir Kapoor,964.0,1
RocknRolla,2008.0,http://www.imdb.com/title/tt1032755/?ref_=fn_tt_tt_1,Tom Hardy,27000.0,1
Rocky,1976.0,http://www.imdb.com/title/tt0075148/?ref_=fn_tt_tt_1,Sylvester Stallone,13000.0,1
Rocky Balboa,2006.0,http://www.imdb.com/title/tt0479143/?ref_=fn_tt_tt_1,Sylvester Stallone,13000.0,1
Rodeo Girl,2016.0,http://www.imdb.com/title/tt4062896/?ref_=fn_tt_tt_1,Carrie Bradstreet,466.0,1
Roger & Me,1989.0,http://www.imdb.com/title/tt0098213/?ref_=fn_tt_tt_1,Michael Moore,909.0,1
Rogue,,http://www.imdb.com/title/tt2397255/?ref_=fn_tt_tt_1,Cole Hauser,787.0,1
Role Models,2008.0,http://www.imdb.com/title/tt0430922/?ref_=fn_tt_tt_1,Joe Lo Truglio,833.0,1
Roll Bounce,2005.0,http://www.imdb.com/title/tt0403455/?ref_=fn_tt_tt_1,Jurnee Smollett-Bell,2000.0,1
Rollerball,2002.0,http://www.imdb.com/title/tt0246894/?ref_=fn_tt_tt_1,LL Cool J,1000.0,1
Romance & Cigarettes,2005.0,http://www.imdb.com/title/tt0368222/?ref_=fn_tt_tt_1,Kate Winslet,14000.0,1
Romantic Schemer,2015.0,http://www.imdb.com/title/tt4607906/?ref_=fn_tt_tt_1,Diane Sorrentino,17.0,1
Romeo + Juliet,1996.0,http://www.imdb.com/title/tt0117509/?ref_=fn_tt_tt_1,Leonardo DiCaprio,29000.0,1
Romeo Is Bleeding,1993.0,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,Gary Oldman,10000.0,1
Romeo Must Die,2000.0,http://www.imdb.com/title/tt0165929/?ref_=fn_tt_tt_1,Jet Li,5000.0,1
Ronin,1998.0,http://www.imdb.com/title/tt0122690/?ref_=fn_tt_tt_1,Robert De Niro,22000.0,1
Room,2015.0,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1,Joan Allen,805.0,1
Rosemary's Baby,1968.0,http://www.imdb.com/title/tt0063522/?ref_=fn_tt_tt_1,John Cassavetes,917.0,1
Rosewater,2014.0,http://www.imdb.com/title/tt2752688/?ref_=fn_tt_tt_1,Numan Acar,374.0,1
Rotor DR1,2015.0,http://www.imdb.com/title/tt4162992/?ref_=fn_tt_tt_1,Tom E. Nicholson,196.0,1
Rounders,1998.0,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,Matt Damon,13000.0,1
Royal Kill,2009.0,http://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1,Lalaine,502.0,1
Rubber,2010.0,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,Haley Ramm,353.0,1
Ruby in Paradise,1993.0,http://www.imdb.com/title/tt0108000/?ref_=fn_tt_tt_1,Allison Dean,159.0,1
Rudderless,2014.0,http://www.imdb.com/title/tt1798243/?ref_=fn_tt_tt_1,Billy Crudup,745.0,1
Rugrats Go Wild,2003.0,http://www.imdb.com/title/tt0337711/?ref_=fn_tt_tt_1,Elizabeth Daily,971.0,1
Rugrats in Paris: The Movie,2000.0,http://www.imdb.com/title/tt0213203/?ref_=fn_tt_tt_1,Elizabeth Daily,971.0,1
Rules of Engagement,,http://www.imdb.com/title/tt0790772/?ref_=fn_tt_tt_1,Bianca Kajlich,732.0,1
Rumble in the Bronx,1995.0,http://www.imdb.com/title/tt0113326/?ref_=fn_tt_tt_1,Françoise Yip,186.0,1
Run All Night,2015.0,http://www.imdb.com/title/tt2199571/?ref_=fn_tt_tt_1,Liam Neeson,14000.0,1
Run Lola Run,1998.0,http://www.imdb.com/title/tt0130827/?ref_=fn_tt_tt_1,Moritz Bleibtreu,486.0,1
"Run, Fatboy, Run",2007.0,http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1,Dylan Moran,427.0,1
"Run, Hide, Die",2012.0,http://www.imdb.com/title/tt2442662/?ref_=fn_tt_tt_1,Julianne Gabert,252.0,1
Runaway Bride,1999.0,http://www.imdb.com/title/tt0163187/?ref_=fn_tt_tt_1,Julia Roberts,8000.0,1
Runner Runner,2013.0,http://www.imdb.com/title/tt2364841/?ref_=fn_tt_tt_1,Justin Timberlake,3000.0,1
Running Forever,2015.0,http://www.imdb.com/title/tt4453560/?ref_=fn_tt_tt_1,David Raizor,784.0,1
Running Scared,2006.0,http://www.imdb.com/title/tt0404390/?ref_=fn_tt_tt_1,Paul Walker,23000.0,1
Running with Scissors,2006.0,http://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1,Jill Clayburgh,433.0,1
Rush,2013.0,http://www.imdb.com/title/tt1979320/?ref_=fn_tt_tt_1,Chris Hemsworth,26000.0,1
