movie_title,actor_1_name,actor_1_facebook_likes
Navy Seals vs. Zombies,Mikal Vega,741.0
Neal 'N' Nikki,Abhishek Bachchan,374.0
Nebraska,Devin Ratray,1000.0
Need for Speed,Rami Malek,3000.0
Neighbors,Craig Roberts,920.0
Neighbors 2: Sorority Rising,Chloë Grace Moretz,17000.0
Nerve,Samira Wiley,646.0
Network,Robert Duvall,3000.0
Never Again,Peter Dinklage,22000.0
Never Back Down,Djimon Hounsou,3000.0
Never Back Down 2: The Beatdown,Michael Jai White,2000.0
Never Let Me Go,Andrew Garfield,10000.0
Never Say Never Again,Bernie Casey,180.0
New Nightmare,Miko Hughes,969.0
New Year's Eve,Robert De Niro,22000.0
New York Minute,Mary-Kate Olsen,976.0
New York Stories,Woody Allen,11000.0
"New York, New York",Robert De Niro,22000.0
New in Town,J.K. Simmons,24000.0
Newlyweds,Kerry Bishé,296.0
Next Day Air,Omari Hardwick,1000.0
Next Friday,John Witherspoon,723.0
Next Stop Wonderland,Philip Seymour Hoffman,22000.0
Niagara,Joseph Cotten,469.0
Nicholas Nickleby,Charlie Hunnam,16000.0
Nick and Norah's Infinite Playlist,Ari Graynor,904.0
Night Watch,Konstantin Khabenskiy,114.0
Night at the Museum,Robin Williams,49000.0
Night at the Museum: Battle of the Smithsonian,Robin Williams,49000.0
Night at the Museum: Secret of the Tomb,Robin Williams,49000.0
Night of the Living Dead,Judith O'Dea,125.0
Nightcrawler,Jake Gyllenhaal,15000.0
Nighthawks,Sylvester Stallone,13000.0
Nikita,Melinda Clarke,787.0
Nim's Island,Gerard Butler,18000.0
Nine,Fergie,529.0
Nine Dead,Daniel Baldwin,413.0
Nine Queens,Ricardo Darín,827.0
Ninja Assassin,Shô Kosugi,330.0
Nixon,Anthony Hopkins,12000.0
No Country for Old Men,Kelly Macdonald,2000.0
No End in Sight,Campbell Scott,393.0
No Escape,Sterling Jerins,155.0
No Good Deed,Leslie Bibb,1000.0
No Man's Land: The Rise of Reeker,Mircea Monroe,633.0
No Reservations,Zoë Kravitz,943.0
No Strings Attached,Natalie Portman,20000.0
No Vacancy,Kristen Quintrall,166.0
Noah,Anthony Hopkins,12000.0
Nomad: The Warrior,Jay Hernandez,1000.0
Non-Stop,Liam Neeson,14000.0
North Country,Jeremy Renner,10000.0
Northfork,Peter Coyote,548.0
Not Another Teen Movie,Chris Evans,11000.0
Not Cool,Shane Dawson,247.0
Not Easily Broken,Eddie Cibrian,849.0
Notes on a Scandal,Phil Davis,386.0
Nothing,David Hewlett,686.0
Nothing But a Man,Yaphet Kotto,581.0
Nothing to Lose,Kelly Preston,742.0
Notting Hill,Julia Roberts,8000.0
November,Amir Talai,308.0
Novocaine,Chelcie Ross,244.0
Now Is Good,Jeremy Irvine,25000.0
Now You See Me,Morgan Freeman,11000.0
Now You See Me 2,Daniel Radcliffe,11000.0
Nowhere Boy,Kristin Scott Thomas,1000.0
Nowhere in Africa,Merab Ninidze,56.0
Nowhere to Run,Kieran Culkin,1000.0
Nurse 3D,Boris Kodjoe,1000.0
Nurse Betty,Morgan Freeman,11000.0
Nutty Professor II: The Klumps,Larry Miller,611.0
O,Mekhi Phifer,1000.0
"O Brother, Where Art Thou?",Holly Hunter,1000.0
Obitaemyy ostrov,Yuliya Snigir,463.0
Oblivion,Morgan Freeman,11000.0
Observe and Report,Collette Wolfe,390.0
Obvious Child,Gaby Hoffmann,612.0
Ocean's Eleven,Brad Pitt,11000.0
Ocean's Thirteen,Al Pacino,14000.0
Ocean's Twelve,Brad Pitt,11000.0
Oceans,Pedro Armendáriz Jr.,67.0
October Baby,Rachel Hendrix,544.0
Octopussy,Louis Jourdan,594.0
Oculus,James Lafferty,972.0
Of Gods and Men,Lambert Wilson,186.0
Of Horses and Men,Ingvar Eggert Sigurðsson,63.0
Office Space,Gary Cole,989.0
Old Dogs,Robin Williams,49000.0
Old Joy,Daniel London,52.0
Old School,Will Ferrell,8000.0
Oldboy,Min-sik Choi,717.0
Oliver Twist,Ian McNeice,268.0
Oliver!,Oliver Reed,695.0
Olympus Has Fallen,Gerard Butler,18000.0
On Deadly Ground,Mike Starr,854.0
On Her Majesty's Secret Service,Telly Savalas,803.0
On the Downlow,Tatiana Suarez-Pico,21.0
On the Line,Jerry Stiller,719.0
On the Outs,Judy Marte,68.0
On the Road,Kristen Stewart,17000.0
On the Waterfront,Marlon Brando,10000.0
Once,Glen Hansard,200.0
Once Upon a Time in America,Robert De Niro,22000.0
Once Upon a Time in Mexico,Johnny Depp,40000.0
Once Upon a Time in Queens,Chazz Palminteri,979.0
Once Upon a Time in the West,Claudia Cardinale,973.0
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Pelé,102.0
Ondine,Tony Curran,845.0
One Day,Anne Hathaway,11000.0
One Direction: This Is Us,Harry Styles,773.0
One Flew Over the Cuckoo's Nest,Scatman Crothers,888.0
One Hour Photo,Robin Williams,49000.0
One Man's Hero,Tom Berenger,854.0
One Missed Call,Johnny Lewis,741.0
One Night with the King,James Callis,541.0
One True Thing,Meryl Streep,11000.0
One for the Money,Fisher Stevens,922.0
One to Another,Karl E. Landler,533.0
Ong-bak 2,Nirut Sirichanya,64.0
Only God Forgives,Ryan Gosling,33000.0
Only the Strong,Antoni Corone,97.0
Opal Dream,Jacqueline McKenzie,185.0
Open Range,Robert Duvall,3000.0
Open Road,John Savage,652.0
Open Season,Jon Favreau,4000.0
Open Secret,Sheldon Leonard,142.0
Open Water,Blanchard Ryan,48.0
Operation Chromite,Liam Neeson,14000.0
Ordet,Hanne Aagesen,0.0
Ordinary People,Adam Baldwin,2000.0
Orgazmo,Trey Parker,406.0
Original Sin,Angelina Jolie Pitt,11000.0
Orphan,Jimmy Bennett,87000.0
Osama,Marina Golbahari,30.0
Oscar and Lucinda,Tom Wilkinson,1000.0
Osmosis Jones,Ron Howard,2000.0
Ouija,Lin Shaye,852.0
Our Brand Is Crisis,Dominic Flores,1000.0
Our Family Wedding,America Ferrera,953.0
Our Idiot Brother,Zooey Deschanel,11000.0
Our Kind of Traitor,Radivoje Bukvic,150.0
Out Cold,Lee Majors,799.0
Out of Africa,Meryl Streep,11000.0
Out of Inferno,Louis Koo,82.0
Out of Sight,Don Cheadle,3000.0
Out of Time,Denzel Washington,18000.0
Out of the Blue,Raymond Burr,311.0
Out of the Blue,William Kircher,109.0
Out of the Dark,Stephen Rea,327.0
Out of the Furnace,Christian Bale,23000.0
Outbreak,Kevin Spacey,18000.0
Outlander,Tobias Menzies,1000.0
Outside Bet,Bob Hoskins,5000.0
Outside Providence,Jonathan Brandis,761.0
Over Her Dead Body,Stephen Root,939.0
Over the Hedge,Bruce Willis,13000.0
Over the Hill to the Poorhouse,Stephen Carr,2.0
Owning Mahowny,Philip Seymour Hoffman,22000.0
Oz the Great and Powerful,Tim Holmes,44000.0
P.S. I Love You,Gerard Butler,18000.0
PCU,Jon Favreau,4000.0
Paa,Vidya Balan,464.0
Pacific Rim,Charlie Hunnam,16000.0
Paddington,Julie Walters,838.0
Pain & Gain,Dwayne Johnson,12000.0
Paint Your Wagon,Clint Eastwood,16000.0
Pale Rider,Clint Eastwood,16000.0
Palo Alto,James Franco,11000.0
Pan,Hugh Jackman,20000.0
Pan's Labyrinth,Ivana Baquero,634.0
Pandaemonium,Samantha Morton,631.0
Pandora's Box,Louise Brooks,426.0
Pandorum,Norman Reedus,12000.0
Panic Room,Kristen Stewart,17000.0
Paparazzi,Cole Hauser,787.0
Paper Towns,Nat Wolff,733.0
ParaNorman,Anna Kendrick,10000.0
Paranormal Activity,Micah Sloat,189.0
Paranormal Activity 2,Sprague Grayden,438.0
Paranormal Activity 3,Johanna Braddy,581.0
Paranormal Activity 4,Matt Shively,235.0
Paranormal Activity: The Marked Ones,Richard Cabral,510.0
Parental Guidance,Bailee Madison,3000.0
"Paris, je t'aime",Steve Buscemi,12000.0
Parker,Jason Statham,26000.0
Partition,Jimi Mistry,183.0
Party Monster,Macaulay Culkin,3000.0
Passchendaele,Landon Liboiron,1000.0
Pat Garrett & Billy the Kid,James Coburn,773.0
Patch Adams,Robin Williams,49000.0
Pathology,John de Lancie,905.0
Patriot Games,Harrison Ford,11000.0
Patton,George C. Scott,654.0
Paul,Bobby Lee,176.0
Paul Blart: Mall Cop,Erick Avari,567.0
Paul Blart: Mall Cop 2,D.B. Woodside,598.0
Pay It Forward,Kevin Spacey,18000.0
Payback,Bill Duke,1000.0
Paycheck,Ivana Milicevic,834.0
"Peace, Propaganda & the Promised Land",Noam Chomsky,103.0
Peaceful Warrior,Scott Mechlowicz,634.0
Pearl Harbor,Jennifer Garner,3000.0
Peeples,Tyler James Williams,931.0
Peggy Sue Got Married,Nicolas Cage,12000.0
Penguins of Madagascar,Benedict Cumberbatch,19000.0
Penitentiary,Leon Isaac Kennedy,116.0
People I Know,Al Pacino,14000.0
Perception,LeVar Burton,1000.0
Percy Jackson & the Olympians: The Lightning Thief,Logan Lerman,8000.0
Percy Jackson: Sea of Monsters,Logan Lerman,8000.0
Perfect Cowboy,Charla Cochran,270.0
Perfume: The Story of a Murderer,Michael Smiley,177.0
Perrier's Bounty,Jim Broadbent,1000.0
Persepolis,Catherine Deneuve,963.0
Pet Sematary,Miko Hughes,969.0
Pete's Dragon,Bryce Dallas Howard,3000.0
Phantasm II,Angus Scrimm,674.0
Phat Girlz,Mo'Nique,939.0
Phenomenon,Robert Duvall,3000.0
Philadelphia,Denzel Washington,18000.0
Philomena,Steve Coogan,1000.0
Phone Booth,Radha Mitchell,991.0
Pi,Mark Margolis,1000.0
Pieces of April,Oliver Platt,1000.0
Pierrot le Fou,Jean-Paul Belmondo,710.0
Pineapple Express,James Franco,11000.0
Pink Flamingos,Divine,462.0
Pink Narcissus,Don Brooks,0.0
"Pink Ribbons, Inc.",,
Pinocchio,Mel Blanc,1000.0
Piranha 3D,Adam Scott,3000.0
Pirate Radio,Philip Seymour Hoffman,22000.0
Pirates of the Caribbean: At World's End,Johnny Depp,40000.0
Pirates of the Caribbean: Dead Man's Chest,Johnny Depp,40000.0
Pirates of the Caribbean: On Stranger Tides,Johnny Depp,40000.0
Pirates of the Caribbean: The Curse of the Black Pearl,Johnny Depp,40000.0
Pitch Black,Vin Diesel,14000.0
Pitch Perfect,Anna Kendrick,10000.0
Pitch Perfect 2,Anna Kendrick,10000.0
Pixels,Peter Dinklage,22000.0
Planet 51,Dwayne Johnson,12000.0
Planet of the Apes,Cary-Hiroyuki Tagawa,1000.0
Plastic,Mem Ferda,31000.0
Platoon,Johnny Depp,40000.0
Play It to the Bone,Willie Garson,512.0
Playing for Keeps,Gerard Butler,18000.0
Please Give,Oliver Platt,1000.0
Plush,Frances Fisher,638.0
Pocahontas,Christian Bale,23000.0
Pocketful of Miracles,Ann-Margret,931.0
Poetic Justice,Janet Jackson,592.0
Point Blank,Lee Marvin,756.0
Point Break,Ray Winstone,1000.0
Pokémon 3: The Movie,Veronica Taylor,88.0
Police Academy,Steve Guttenberg,801.0
Police Academy: Mission to Moscow,Christopher Lee,16000.0
Polisse,Riccardo Scamarcio,580.0
Pollock,John Heard,697.0
Poltergeist,Heather O'Rourke,887.0
Poltergeist III,Tom Skerritt,1000.0
Pompeii,Sasha Roiz,795.0
Pontypool,Stephen McHattie,413.0
Ponyo,Rumi Hiiragi,6.0
Pooh's Heffalump Movie,Kath Soucie,304.0
Poolhall Junkies,Chazz Palminteri,979.0
Pootie Tang,Wanda Sykes,560.0
Porky's,Art Hindle,110.0
Poseidon,Jimmy Bennett,87000.0
Post Grad,J.K. Simmons,24000.0
Poultrygeist: Night of the Chicken Dead,John Karyus,907.0
Pound of Flesh,Darren Shahlavi,294.0
Practical Magic,Goran Visnjic,1000.0
Preacher,Dominic Cooper,3000.0
Precious,Mo'Nique,939.0
Precious,Mo'Nique,940.0
Predator,Shane Black,1000.0
Predator 2,Adam Baldwin,2000.0
Predators,Topher Grace,2000.0
Prefontaine,Kurtwood Smith,1000.0
Premium Rush,Joseph Gordon-Levitt,23000.0
Premonition,Nia Long,826.0
Pretty Woman,Julia Roberts,8000.0
Pride & Prejudice,Talulah Riley,422.0
Pride and Glory,Jennifer Ehle,1000.0
Pride and Prejudice and Zombies,Matt Smith,2000.0
Priest,Josh Wingate,865.0
Primary Colors,Maura Tierney,509.0
Primer,Shane Carruth,291.0
Prince of Persia: The Sands of Time,Jake Gyllenhaal,15000.0
Princess Kaiulani,Q'orianka Kilcher,679.0
Princess Mononoke,Minnie Driver,893.0
Prison,Viggo Mortensen,10000.0
Prisoners,Hugh Jackman,20000.0
Private Benjamin,Eileen Brennan,1000.0
Project Almanac,Gary Weeks,452.0
Project X,Dax Flame,971.0
Prom,Cameron Monaghan,1000.0
Prom Night,Ming-Na Wen,2000.0
Prometheus,Michael Fassbender,13000.0
Promised Land,Matt Damon,13000.0
Proof of Life,Pamela Reed,324.0
Prophecy,Talia Shire,452.0
Proud,Aidan Quinn,767.0
Psych,Corbin Bernsen,1000.0
Psycho,Janet Leigh,606.0
Psycho Beach Party,Lauren Ambrose,945.0
Public Enemies,Johnny Depp,40000.0
Pulp Fiction,Bruce Willis,13000.0
Pulse,Ian Somerhalder,16000.0
Punch-Drunk Love,Adam Sandler,11000.0
Punisher: War Zone,Julie Benz,3000.0
Purple Violets,Debra Messing,650.0
Pushing Tin,Angelina Jolie Pitt,11000.0
Puss in Boots,Salma Hayek,4000.0
Q,Déborah Révy,34.0
Quantum of Solace,Giancarlo Giannini,451.0
Quarantine,Andrew Fiscella,137000.0
Quartet,Luke Newberry,358.0
Queen Crab,Michelle Simone Miller,118.0
Queen of the Damned,Aaliyah,775.0
Queen of the Mountains,Elina Abai Kyzy,0.0
Quest for Fire,Rae Dawn Chong,581.0
Quigley Down Under,Alan Rickman,25000.0
Quills,Kate Winslet,14000.0
Quinceañera,Emily Rios,231.0
Quo Vadis,Peter Ustinov,440.0
R.I.P.D.,Ryan Reynolds,16000.0
R.L. Stine's Monsterville: The Cabinet of Souls,Katherine McNamara,19000.0
R100,Lindsay Kay Hayward,31.0
RED,Bruce Willis,13000.0
RED 2,Bruce Willis,13000.0
Rabbit Hole,Dianne Wiest,967.0
Rabbit-Proof Fence,Roy Billing,116.0
Race,William Hurt,882.0
Race to Witch Mountain,Dwayne Johnson,12000.0
Rachel Getting Married,Anne Hathaway,11000.0
Racing Stripes,Bruce Greenwood,984.0
Radio,Alfre Woodard,1000.0
Radio Days,Mike Starr,854.0
Radio Flyer,Adam Baldwin,2000.0
Raging Bull,Robert De Niro,22000.0
Raiders of the Lost Ark,Harrison Ford,11000.0
Rain Man,Tom Cruise,10000.0
Raise Your Voice,Oliver James,1000.0
Raise the Titanic,M. Emmet Walsh,521.0
Raising Cain,Steven Bauer,636.0
Raising Helen,Amber Valletta,627.0
Raising Victor Vargas,Victor Rasuk,302.0
Ramanujan,Mani Bharathi,109.0
Rambo III,Sylvester Stallone,13000.0
Rambo: First Blood Part II,Sylvester Stallone,13000.0
Ramona and Beezus,Sierra McCormick,512.0
Rampage,Matt Frewer,986.0
Random Hearts,Harrison Ford,11000.0
Rang De Basanti,Anupam Kher,397.0
Rango,Johnny Depp,40000.0
Ransom,Lili Taylor,960.0
Rapa Nui,Esai Morales,699.0
Rat Race,Corinna Harney,779.0
Ratatouille,Janeane Garofalo,1000.0
Ravenous,Jeremy Davies,769.0
Ray,Bokeem Woodbine,904.0
Raymond Did It,Elissa Dowling,307.0
Re-Kill,Daniella Alonso,557.0
Ready to Rumble,Oliver Platt,1000.0
Real Steel,Hugh Jackman,20000.0
Real Women Have Curves,America Ferrera,953.0
Rebecca,Laurence Olivier,1000.0
Recess: School's Out,Diedrich Bader,759.0
Red Cliff,Takeshi Kaneshiro,755.0
Red Dawn,Lea Thompson,1000.0
Red Dog,Noah Taylor,509.0
Red Dragon,Philip Seymour Hoffman,22000.0
Red Eye,Robert Pine,332.0
Red Lights,Robert De Niro,22000.0
Red Planet,Bob Neill,2.0
Red Riding Hood,Gary Oldman,10000.0
Red Riding: In the Year of Our Lord 1974,Andrew Garfield,10000.0
Red River,Montgomery Clift,862.0
Red Sky,Martin Kove,668.0
Red Sonja,Ernie Reyes Jr.,444.0
Red State,Anna Gunn,1000.0
Red Tails,David Oyelowo,1000.0
Redacted,Mike Figueroa,343.0
Redbelt,Alice Braga,1000.0
Redemption Road,Tom Skerritt,1000.0
Reds,Paul Sorvino,635.0
Regression,Emma Watson,9000.0
Reign Over Me,Adam Sandler,11000.0
Reign of Assassins,Woo-sung Jung,149.0
Reign of Fire,Christian Bale,23000.0
Reindeer Games,Charlize Theron,9000.0
Religulous,Bill Maher,334.0
Remember Me,Robert Pattinson,21000.0
"Remember Me, My Love",Laura Morante,60.0
Remember the Titans,Ryan Gosling,33000.0
Renaissance,Romola Garai,805.0
Renaissance Man,Ed Begley Jr.,783.0
Rendition,J.K. Simmons,24000.0
Reno 911!: Miami,Wendi McLendon-Covey,655.0
Rent,Rosario Dawson,3000.0
Repo Man,Del Zamora,752.0
Repo Men,Alice Braga,1000.0
Repo! The Genetic Opera,Alexa PenaVega,2000.0
Requiem for a Dream,Ellen Burstyn,1000.0
Rescue Dawn,Christian Bale,23000.0
Reservoir Dogs,Quentin Tarantino,16000.0
Resident Evil,Milla Jovovich,14000.0
Resident Evil: Afterlife,Milla Jovovich,14000.0
Resident Evil: Apocalypse,Milla Jovovich,14000.0
Resident Evil: Extinction,Milla Jovovich,14000.0
Resident Evil: Retribution,Milla Jovovich,14000.0
Restless,Rufus Sewell,3000.0
Restoration,Zack Ward,662.0
Resurrecting the Champ,Harry Lennix,748.0
Return of the Living Dead III,Melinda Clarke,787.0
Return to Me,Minnie Driver,893.0
Return to Never Land,Roger Rees,1000.0
Return to Oz,Piper Laurie,303.0
Return to the Blue Lagoon,Milla Jovovich,14000.0
Revolution,Billy Burke,2000.0
Revolutionary Road,Leonardo DiCaprio,29000.0
Richard III,Robert Downey Jr.,21000.0
Riddick,Vin Diesel,14000.0
Ride Along,Bruce McGill,655.0
Ride Along 2,Olivia Munn,2000.0
Ride with the Devil,Jeremy W. Auman,3.0
Riding Giants,Gerry Lopez,52.0
Riding in Cars with Boys,Rosie Perez,919.0
Righteous Kill,Robert De Niro,22000.0
Rio,Anne Hathaway,11000.0
Rio 2,Miguel Ferrer,688.0
Ripley's Game,Ray Winstone,1000.0
Rise of the Entrepreneur: The Search for a Better Way,Bob Proctor,8.0
Rise of the Guardians,Hugh Jackman,20000.0
Rise of the Planet of the Apes,James Franco,11000.0
Risen,Peter Firth,141.0
River's Edge,Keanu Reeves,18000.0
Rize,Kevin Scott Richardson,262.0
Ri¢hie Ri¢h,Macaulay Culkin,3000.0
Road Hard,Jay Mohr,563.0
Road House,Ben Gazzara,623.0
Road Trip,Ethan Suplee,1000.0
Road to Perdition,Tom Hanks,15000.0
Roadside,Jack E. Curenton,847.0
Roadside Romeo,Saif Ali Khan,532.0
Roar,Tippi Hedren,634.0
Rob Roy,Liam Neeson,14000.0
Robin Hood,Mark Addy,891.0
Robin Hood: Prince of Thieves,Alan Rickman,25000.0
Robin and Marian,Robert Shaw,559.0
RoboCop,Gary Oldman,10000.0
RoboCop 3,CCH Pounder,1000.0
Robot & Frank,Frank Langella,902.0
Robot Chicken,Matthew Senreich,11.0
Robots,Jim Broadbent,1000.0
Rock Star,Beth Grant,628.0
Rock of Ages,James Martin Kelly,394.0
Rockaway,Nicholas Gonzalez,601.0
Rocket Singh: Salesman of the Year,Ranbir Kapoor,964.0
RocknRolla,Tom Hardy,27000.0
Rocky,Sylvester Stallone,13000.0
Rocky Balboa,Sylvester Stallone,13000.0
Rodeo Girl,Carrie Bradstreet,466.0
Roger & Me,Michael Moore,909.0
Rogue,Cole Hauser,787.0
Role Models,Joe Lo Truglio,833.0
Roll Bounce,Jurnee Smollett-Bell,2000.0
Rollerball,LL Cool J,1000.0
Romance & Cigarettes,Kate Winslet,14000.0
Romantic Schemer,Diane Sorrentino,17.0
Romeo + Juliet,Leonardo DiCaprio,29000.0
Romeo Is Bleeding,Gary Oldman,10000.0
Romeo Must Die,Jet Li,5000.0
Ronin,Robert De Niro,22000.0
Room,Joan Allen,805.0
Rosemary's Baby,John Cassavetes,917.0
Rosewater,Numan Acar,374.0
Rotor DR1,Tom E. Nicholson,196.0
Rounders,Matt Damon,13000.0
Royal Kill,Lalaine,502.0
Rubber,Haley Ramm,353.0
Ruby in Paradise,Allison Dean,159.0
Rudderless,Billy Crudup,745.0
Rugrats Go Wild,Elizabeth Daily,971.0
Rugrats in Paris: The Movie,Elizabeth Daily,971.0
Rules of Engagement,Bianca Kajlich,732.0
Rumble in the Bronx,Françoise Yip,186.0
Run All Night,Liam Neeson,14000.0
Run Lola Run,Moritz Bleibtreu,486.0
"Run, Fatboy, Run",Dylan Moran,427.0
"Run, Hide, Die",Julianne Gabert,252.0
Runaway Bride,Julia Roberts,8000.0
Runner Runner,Justin Timberlake,3000.0
Running Forever,David Raizor,784.0
Running Scared,Paul Walker,23000.0
Running with Scissors,Jill Clayburgh,433.0
Rush,Chris Hemsworth,26000.0
Rush Hour,Jon Foo,778.0
Rush Hour 2,Mei Melançon,191.0
Rush Hour 3,Tzi Ma,268.0
Rushmore,Bill Murray,13000.0
Rust,Corbin Bernsen,1000.0
S.W.A.T.,Jeremy Renner,10000.0
Sabotage,Mireille Enos,1000.0
"Sabrina, the Teenage Witch",Nate Richert,870.0
Safe,Jason Statham,26000.0
Safe Haven,David Lyons,576.0
Safe House,Denzel Washington,18000.0
Safe Men,Harvey Fierstein,499.0
Safety Not Guaranteed,Mary Lynn Rajskub,934.0
Sahara,Matthew McConaughey,11000.0
Saint John of Las Vegas,Peter Dinklage,22000.0
Saint Ralph,Campbell Scott,393.0
Saints and Soldiers,Corbin Allred,214.0
Salt,Angelina Jolie Pitt,11000.0
Salvador,Jim Belushi,854.0
Salvation Boulevard,Jim Gaffigan,472.0
Samsara,Collin Alfredo St. Dic,48.0
San Andreas,Dwayne Johnson,12000.0
Sanctuary; Quite a Conundrum,Julianna Pitt,785.0
Sanctum,Ioan Gruffudd,2000.0
Sands of Iwo Jima,James Brown,183.0
Sarah's Key,Kristin Scott Thomas,1000.0
Sardaar Ji,Bhavkhandan Singh Rakhra,258.0
Sausage Party,James Franco,11000.0
Savage Grace,Eddie Redmayne,13000.0
Savages,Demián Bichir,749.0
Save the Last Dance,Sean Patrick Thomas,656.0
Saved!,Macaulay Culkin,3000.0
Saving Face,Joan Chen,643.0
Saving Grace,Holly Hunter,1000.0
Saving Mr. Banks,Tom Hanks,15000.0
Saving Private Perez,Jaime Camil,274.0
Saving Private Ryan,Tom Hanks,15000.0
Saving Silverman,Amanda Detmer,240.0
Saw,Michael Emerson,2000.0
Saw 3D: The Final Chapter,Costas Mandylor,723.0
Saw II,Emmanuelle Vaugier,1000.0
Saw III,Costas Mandylor,723.0
Saw IV,Costas Mandylor,723.0
Saw V,Julie Benz,3000.0
Saw VI,Costas Mandylor,723.0
Say It Isn't So,Eddie Cibrian,849.0
Scarface,Al Pacino,14000.0
Scary Movie 2,Natasha Lyonne,1000.0
Scary Movie 3,Regina Hall,807.0
Scary Movie 4,Beau Mirchoff,2000.0
Scary Movie 5,Marisa Saks,31000.0
Schindler's List,Liam Neeson,14000.0
School Daze,Tisha Campbell-Martin,413.0
School for Scoundrels,Jon Heder,970.0
School of Rock,Miranda Cosgrove,2000.0
Scooby-Doo,Sarah Michelle Gellar,4000.0
Scooby-Doo 2: Monsters Unleashed,Sarah Michelle Gellar,4000.0
Scoop,Scarlett Johansson,19000.0
Scott Pilgrim vs. the World,Anna Kendrick,10000.0
Scott Walker: 30 Century Man,Brian Eno,30.0
Scream,David Arquette,611.0
Scream 2,Omar Epps,865.0
Scream 3,Kelly Rutherford,287.0
Scream 4,Alison Brie,2000.0
Scream: The TV Series,Bex Taylor-Klaus,460.0
Screwed,Sarah Silverman,931.0
Scrooged,Bill Murray,13000.0
Se7en,Morgan Freeman,11000.0
Sea Rex 3D: Journey to a Prehistoric World,Norbert Ferrer,55.0
Sea of Love,Al Pacino,14000.0
Seabiscuit,Jeff Bridges,12000.0
Secondhand Lions,Haley Joel Osment,3000.0
Secret Window,Johnny Depp,40000.0
Secret in Their Eyes,Julia Roberts,8000.0
Secretariat,Scott Glenn,826.0
Secretary,Jeremy Davies,769.0
Secrets and Lies,Dan Fogler,562.0
See Spot Run,Leslie Bibb,1000.0
Seed of Chucky,Jason Flemyng,1000.0
Seeking a Friend for the End of the World,Steve Carell,7000.0
Selena,Jon Seda,565.0
Self/less,Ryan Reynolds,16000.0
Selma,David Oyelowo,1000.0
Semi-Pro,Will Ferrell,8000.0
Sense and Sensibility,Alan Rickman,25000.0
September Dawn,Jon Gries,482.0
Serendipity,Lilli Lavine,11.0
Serenity,Adam Baldwin,2000.0
Serial Mom,Kathleen Turner,899.0
Serving Sara,Matthew Perry,2000.0
Session 9,Paul Guilfoyle,210.0
Set It Off,Vivica A. Fox,890.0
Seven Pounds,Will Smith,10000.0
Seven Psychopaths,Abbie Cornish,2000.0
Seven Samurai,Takashi Shimura,304.0
Seven Years in Tibet,Brad Pitt,11000.0
Seventh Son,Jeff Bridges,12000.0
Severance,Danny Dyer,798.0
Sex Drive,Katrina Bowden,948.0
Sex Tape,James Wilcox,683.0
Sex and the City,Chris Noth,962.0
Sex and the City 2,Chris Noth,962.0
Sex with Strangers,,
"Sex, Lies, and Videotape",Peter Gallagher,828.0
Sexy Beast,Ray Winstone,1000.0
Sgt. Bilko,Austin Pendleton,592.0
Shade,Glenn Plummer,240.0
Shadow Conspiracy,Sam Waterston,849.0
Shadow of the Vampire,Eddie Izzard,776.0
Shadowlands,Anthony Hopkins,12000.0
Shaft,Christian Bale,23000.0
Shakespeare in Love,Tom Wilkinson,1000.0
Shalako,Brigitte Bardot,984.0
Shall We Dance,Lisa Ann Walter,1000.0
Shallow Hal,Jason Alexander,700.0
Shame,Michael Fassbender,13000.0
Shanghai Calling,Alan Ruck,946.0
Shanghai Knights,Fann Wong,154.0
Shanghai Noon,Xander Berkeley,485.0
Shanghai Surprise,Victor Wong,400.0
Shaolin Soccer,Wei Zhao,478.0
Shark Lake,Melissa Bolona,11000.0
Shark Night 3D,Chris Zylka,963.0
Shark Tale,Robert De Niro,22000.0
Sharknado,Ian Ziering,984.0
Sharkskin,Travis Myers,749.0
Shattered,Gerard Butler,18000.0
Shattered Glass,Hayden Christensen,4000.0
Shaun of the Dead,Peter Serafinowicz,605.0
Shaun the Sheep,Justin Fletcher,45.0
She Done Him Wrong,Mae West,418.0
She Wore a Yellow Ribbon,Harry Carey Jr.,281.0
She's All That,Paul Walker,23000.0
She's Gotta Have It,S. Epatha Merkerson,539.0
She's Out of My League,Mike Vogel,2000.0
She's the Man,Channing Tatum,17000.0
She's the One,John Mahoney,385.0
Sheena,Tanya Roberts,433.0
Sherlock Holmes,Robert Downey Jr.,21000.0
Sherlock Holmes: A Game of Shadows,Robert Downey Jr.,21000.0
Sherrybaby,Brad William Henke,363.0
Shine,Noah Taylor,509.0
Shine a Light,Mick Jagger,543.0
Shinjuku Incident,Bingbing Fan,556.0
Shipwrecked,Bjørn Sundquist,35.0
Sholem Aleichem: Laughing in the Darkness,Rachel Dratch,399.0
Shooter,Tate Donovan,650.0
Shooting Fish,Peter McNamara,419.0
Shooting the Warwicks,Marri Savinar,471.0
Shopgirl,Frances Conroy,827.0
Short Cut to Nirvana: Kumbh Mela,The Dalai Lama,66.0
Shortbus,Sook-Yin Lee,71.0
Shorts,Jimmy Bennett,87000.0
Shotgun Stories,Michael Abbott Jr.,35.0
Should've Been Romeo,Michael Rapaport,975.0
Show Boat,Agnes Moorehead,960.0
Show Me,Katharine Isabelle,918.0
